"Verona","Feather","Freeport","Fremont","AltChannel","PropFremont","Date"
52925.5051666667,26516,59143.42225,1.1150875,0,4.22756020011264e-05,1997-02-16
48850.0214166667,23866,55170.0743333333,0,0,0,1997-02-17
44075.0697083333,20647,50498.0906666667,0,0,0,1997-02-18
39495.4054166666,18566,45651.63175,0,0,0,1997-02-19
36234.5229166667,17505,41713.0219166667,0,0,0,1997-02-20
33222.3654583333,16155,38634.44475,0,0,0,1997-02-21
31710.7673333333,16363,36369.563125,0,0,0,1997-02-22
31104.40375,17137,35355.2565833333,0,0,0,1997-02-23
30630.8689583333,17237,34954.1258333333,0,0,0,1997-02-24
29893.8804166667,16751,34408.40125,0,0,0,1997-02-25
29279.793625,16627,33737.2592916667,0,0,0,1997-02-26
28843.114875,16585,34677.144625,0,0,0,1997-02-27
28414.1131666667,16341,35324.2288333333,0,0,0,1997-02-28
28241.214375,16617,35465.437375,0,0,0,1997-03-01
28513.8005,17386,35443.222375,0,0,0,1997-03-02
28495.0492916667,17324,35016.5184166667,0,0,0,1997-03-03
28255.9680833333,17162,34296.17525,0,0,0,1997-03-04
27907.6170416667,16673,33291.5650416667,0,0,0,1997-03-05
26375.8099583333,14764,31815.532625,0,0,0,1997-03-06
24148.3550833333,12926,29621.0386666667,0,0,0,1997-03-07
21955.0945,11233,27320.645,0,0,0,1997-03-08
20066.7049166667,9701,25227.4531666667,0,0,0,1997-03-09
18935.0977916667,9190,23726.0627083333,0,0,0,1997-03-10
18422.9781666667,9085,22884.5038333333,0,0,0,1997-03-11
17808.6945416667,8671,22242.1019166667,0,0,0,1997-03-12
17356.0767916667,8173,21915.0162083333,0,0,0,1997-03-13
16913.9802083333,7985,21531.6827083333,0,0,0,1997-03-14
16455.7166666667,7672,20824.2043333333,0,0,0,1997-03-15
15888.1097916667,7262,20223.1069583333,0,0,0,1997-03-16
15599.0402083333,7266,19805.788,0,0,0,1997-03-17
16325.851,7662,20140.1735833333,0,0,0,1997-03-18
18612.2394166667,7802,21467.5030416667,0,0,0,1997-03-19
19476.9677083333,6053,23200.05075,0,0,0,1997-03-20
17573.0006666667,4226,22373.715875,0,0,0,1997-03-21
16514.0126666667,5012,20502.9495416667,0,0,0,1997-03-22
17073.0858333333,6192,20278.4978333333,0,0,0,1997-03-23
17129.8780416667,6054,20740.9276666667,0,0,0,1997-03-24
17248.1647916667,6424,20855.9145416667,0,0,0,1997-03-25
16867.7205416667,6328,20532.6191666667,0,0,0,1997-03-26
16573.503875,6463,20205.8170833333,0,0,0,1997-03-27
16700.47725,6814,21209.6449583333,0,0,0,1997-03-28
16113.7015416667,6254,20710.8112916667,0,0,0,1997-03-29
15524.3481666667,5980,19522.9435,0,0,0,1997-03-30
14862.6648333333,5444,18196.4094583333,0,0,0,1997-03-31
14495.1792083333,5453,18178.0305416667,0,0,0,1997-04-01
14049.7774166667,4730,17617.27325,0,0,0,1997-04-02
14076.197,5027,16596.5149166667,0,0,0,1997-04-03
14093.626125,5397,16423.159125,0,0,0,1997-04-04
13788.2823333333,5069,16910.467875,0,0,0,1997-04-05
13238.471625,4419,16536.890375,0,0,0,1997-04-06
12320.042375,3568,15748.09925,0,0,0,1997-04-07
11597.5885,3395,14852.5435416667,0,0,0,1997-04-08
11267.60975,3396,13994.7130416667,0,0,0,1997-04-09
11007.1984583333,3223,13715.8449583333,0,0,0,1997-04-10
10818.4643333333,3167,13351.2745416667,0,0,0,1997-04-11
10735.1124166667,3245,13338.3115,0,0,0,1997-04-12
10470.588875,3149,12987.3318333333,0,0,0,1997-04-13
10158.7529166667,3085,12867.176625,0,0,0,1997-04-14
9815.3285,2884,12817.72975,0,0,0,1997-04-15
9488.3525,2861,12120.4871666667,0,0,0,1997-04-16
9304.63158333333,2624,11863.4570833333,0,0,0,1997-04-17
8954.95695833333,2276,11668.1035416667,0,0,0,1997-04-18
8460.300375,2005,11134.547625,0,0,0,1997-04-19
8381.46825,2323,10832.0758333333,0,0,0,1997-04-20
9113.954375,2928,11152.5775416667,0,0,0,1997-04-21
11424.2046666667,4533,12631.9719166667,0,0,0,1997-04-22
12659.6207083333,4593,14593.352,0,0,0,1997-04-23
12800.265125,4680,15009.6495833333,0,0,0,1997-04-24
12295.5504583333,4121,15103.020125,0,0,0,1997-04-25
11963.5261666667,3954,14481.6387916667,0,0,0,1997-04-26
10874.7452083333,3224,13743.7807916667,0,0,0,1997-04-27
9341.17025,3030,12289.6791666667,0,0,0,1997-04-28
8486.52395833333,2865,11016.3837916667,0,0,0,1997-04-29
8370.82716666667,2939,10860.2997083333,0,0,0,1997-04-30
8392.36195833333,2905,10955.488375,0,0,0,1997-05-01
8711.63483333333,3078,11364.032375,0,0,0,1997-05-02
8610.88670833333,2766,11199.4957916667,0,0,0,1997-05-03
8414.38270833333,2685,10994.0379583333,0,0,0,1997-05-04
8454.48920833333,2556,10962.6744166667,0,0,0,1997-05-05
8237.07995833333,2393,10722.8902916667,0,0,0,1997-05-06
7960.93529166667,2385,10370.3765833333,0,0,0,1997-05-07
7622.64829166667,2093,9946.69566666666,0,0,0,1997-05-08
7596.89541666667,2195,9830.8545,0,0,0,1997-05-09
7637.50416666667,2089,9903.779125,0,0,0,1997-05-10
7583.52616666667,1860,9852.58404166667,0,0,0,1997-05-11
7588.85408333334,1739,9920.56816666667,0,0,0,1997-05-12
7826.778625,1806,10124.561,0,0,0,1997-05-13
8321.48925,1906,10643.9317083333,0,0,0,1997-05-14
8640.13691666667,1736,11189.5588333333,0,0,0,1997-05-15
8611.38208333333,1592,11242.012125,0,0,0,1997-05-16
8458.41254166667,1418,11089.4103333333,0,0,0,1997-05-17
8305.21795833333,1574,10662.3401666667,0,0,0,1997-05-18
8325.03670833333,1803,9988.35529166666,0,0,0,1997-05-19
8488.45658333333,1747,10248.7114166667,0,0,0,1997-05-20
8353.14766666667,1844,10581.511875,0,0,0,1997-05-21
8334.89629166667,2337,10693.1715,0,0,0,1997-05-22
8748.83275,3078,11076.0665,0,0,0,1997-05-23
9651.405125,3693,12234.9205833333,0,0,0,1997-05-24
10868.603625,4212,12938.1841666667,0,0,0,1997-05-25
12034.5696666667,4189,14159.3399166667,0,0,0,1997-05-26
12297.4342916667,4167,14768.089,0,0,0,1997-05-27
13043.009125,4128,15091.7008333333,0,0,0,1997-05-28
13287.7676666667,4147,15542.4258333333,0,0,0,1997-05-29
12827.0340416667,3970,15502.8280416667,0,0,0,1997-05-30
12174.957625,3695,15016.9392916667,0,0,0,1997-05-31
11000,3412,13500,0,0,0,1997-06-01
10600,3606,13000,0,0,0,1997-06-02
10500,3685,13000,0,0,0,1997-06-03
10800,3546,13400,0,0,0,1997-06-04
11000,3353,13200,0,0,0,1997-06-05
12100,3215,13900,0,0,0,1997-06-06
12500,3822,14300,0,0,0,1997-06-07
11800,3643,13500,0,0,0,1997-06-08
11300,3134,13200,0,0,0,1997-06-09
10800,2791,13000,0,0,0,1997-06-10
11000,2365,13200,0,0,0,1997-06-11
11200,2551,13700,0,0,0,1997-06-12
11700,2960,14800,0,0,0,1997-06-13
12400,3246,14700,0,0,0,1997-06-14
13300,3452,15500,0,0,0,1997-06-15
14100,3623,16800,0,0,0,1997-06-16
15300,4116,17500,0,0,0,1997-06-17
15200,4980,17900,0,0,0,1997-06-18
14900,4630,16900,0,0,0,1997-06-19
14600,4442,16300,0,0,0,1997-06-20
14400,4272,15700,0,0,0,1997-06-21
14100,4183,15800,0,0,0,1997-06-22
13700,4092,15400,0,0,0,1997-06-23
13700,4170,15100,0,0,0,1997-06-24
13900,4243,15800,0,0,0,1997-06-25
13900,4329,16600,0,0,0,1997-06-26
14100,4333,16500,0,0,0,1997-06-27
14600,4517,16900,0,0,0,1997-06-28
15700,5141,18000,0,0,0,1997-06-29
17000,6217,19600,0,0,0,1997-06-30
17500,7150,20100,0,0,0,1997-07-01
17700,7294,20300,0,0,0,1997-07-02
17800,7349,20300,0,0,0,1997-07-03
18000,7200,20400,0,0,0,1997-07-04
18000,7325,20700,0,0,0,1997-07-05
17800,7223,20500,0,0,0,1997-07-06
17800,7282,20200,0,0,0,1997-07-07
17800,7400,19900,0,0,0,1997-07-08
17700,7518,19700,0,0,0,1997-07-09
17800,7594,20000,0,0,0,1997-07-10
18200,7935,20300,0,0,0,1997-07-11
18500,8235,20700,0,0,0,1997-07-12
18600,8281,20800,0,0,0,1997-07-13
18700,8513,21000,0,0,0,1997-07-14
18800,8514,21100,0,0,0,1997-07-15
18800,8590,20900,0,0,0,1997-07-16
18800,8418,20900,0,0,0,1997-07-17
19000,8443,21200,0,0,0,1997-07-18
19100,8712,21200,0,0,0,1997-07-19
19100,8654,21200,0,0,0,1997-07-20
19400,8717,21500,0,0,0,1997-07-21
19600,9181,21500,0,0,0,1997-07-22
19500,9242,21900,0,0,0,1997-07-23
19400,9027,21700,0,0,0,1997-07-24
19500,8977,21700,0,0,0,1997-07-25
19200,8887,21300,0,0,0,1997-07-26
19100,8652,21300,0,0,0,1997-07-27
19000,8862,21300,0,0,0,1997-07-28
18800,8712,21000,0,0,0,1997-07-29
18500,8587,20600,0,0,0,1997-07-30
18600,8645,20800,0,0,0,1997-07-31
18600,8753,20700,0,0,0,1997-08-01
18500,8861,20700,0,0,0,1997-08-02
18400,8643,20500,0,0,0,1997-08-03
18400,8606,20700,0,0,0,1997-08-04
18600,8603,20800,0,0,0,1997-08-05
19000,8815,21000,0,0,0,1997-08-06
19200,8968,21400,0,0,0,1997-08-07
19000,9063,21000,0,0,0,1997-08-08
18200,8962,20500,0,0,0,1997-08-09
17300,8335,20400,0,0,0,1997-08-10
16400,7849,19100,0,0,0,1997-08-11
15900,7017,18400,0,0,0,1997-08-12
15500,6554,17900,0,0,0,1997-08-13
15100,6177,17600,0,0,0,1997-08-14
14700,5760,16600,0,0,0,1997-08-15
14400,5641,16200,0,0,0,1997-08-16
14600,5516,16600,0,0,0,1997-08-17
14800,5677,17000,0,0,0,1997-08-18
14600,6295,16900,0,0,0,1997-08-19
14200,6613,16600,0,0,0,1997-08-20
14300,6533,16500,0,0,0,1997-08-21
15100,6011,17000,0,0,0,1997-08-22
15900,5990,18300,0,0,0,1997-08-23
16700,6326,19200,0,0,0,1997-08-24
17200,7272,19900,0,0,0,1997-08-25
17100,8033,20000,0,0,0,1997-08-26
16500,8007,19200,0,0,0,1997-08-27
15600,7308,18400,0,0,0,1997-08-28
14800,6403,17600,0,0,0,1997-08-29
14400,5837,16900,0,0,0,1997-08-30
14000,5589,16600,0,0,0,1997-08-31
13900,5388,16500,0,0,0,1997-09-01
13700,5129,16300,0,0,0,1997-09-02
13900,4641,16200,0,0,0,1997-09-03
14000,4524,16100,0,0,0,1997-09-04
14200,3958,16300,0,0,0,1997-09-05
14200,3785,16300,0,0,0,1997-09-06
13900,3461,16200,0,0,0,1997-09-07
13800,3048,16200,0,0,0,1997-09-08
13800,2909,15900,0,0,0,1997-09-09
13500,2846,16000,0,0,0,1997-09-10
12800,2619,15600,0,0,0,1997-09-11
12300,2742,14700,0,0,0,1997-09-12
12000,2898,14200,0,0,0,1997-09-13
11400,2890,13700,0,0,0,1997-09-14
11100,2704,13200,0,0,0,1997-09-15
11000,2938,12100,0,0,0,1997-09-16
11900,2391,12400,0,0,0,1997-09-17
12100,3053,13200,0,0,0,1997-09-18
11700,2965,12800,0,0,0,1997-09-19
11200,2750,12800,0,0,0,1997-09-20
10900,2572,12900,0,0,0,1997-09-21
10400,2449,12900,0,0,0,1997-09-22
9870,2457,12300,0,0,0,1997-09-23
9660,2469,11800,0,0,0,1997-09-24
9740,2352,11300,0,0,0,1997-09-25
10400,2345,12100,0,0,0,1997-09-26
10500,3115,12600,0,0,0,1997-09-27
10400,3342,12100,0,0,0,1997-09-28
11000,3352,12500,0,0,0,1997-09-29
11300,4073,12800,0,0,0,1997-09-30
11700,4257,12900,0,0,0,1997-10-01
11467.653,4981,13239.485,0,0,0,1997-10-02
11698.4085416667,5367,12961.8105416667,0,0,0,1997-10-03
11859.574875,5731,13743.943875,0,0,0,1997-10-04
11770.15675,5791,13991.9025,0,0,0,1997-10-05
11649.5662083333,5828,14020.7152916667,0,0,0,1997-10-06
11379.1826666667,5757,13125.2534166667,0,0,0,1997-10-07
11307.6905,5945,13685.230625,0,0,0,1997-10-08
10970.313625,5729,13348.2129583333,0,0,0,1997-10-09
10719.7525833333,5688,13208.746125,0,0,0,1997-10-10
10879.312875,5916,12726.0962083333,0,0,0,1997-10-11
11439.08475,5969,14037.4386666667,0,0,0,1997-10-12
11582.6829583333,5370,14213.874125,0,0,0,1997-10-13
11203.941,5150,13719.9652916667,0,0,0,1997-10-14
10579.591375,4855,12986.3020416667,0,0,0,1997-10-15
9870.48395833333,4412,12326.4914583333,0,0,0,1997-10-16
9361.542375,4018,11617.957125,0,0,0,1997-10-17
9049.827875,3825,11224.4731666667,0,0,0,1997-10-18
8815.50679166666,3813,11106.6465,0,0,0,1997-10-19
8564.49054166666,3735,10944.38725,0,0,0,1997-10-20
8512.40254166667,3405,11148.27325,0,0,0,1997-10-21
8560.3645,3476,11165.2077916667,0,0,0,1997-10-22
8331.2095,3542,11709.300625,0,0,0,1997-10-23
8165.16358333333,3553,11826.3000416667,0,0,0,1997-10-24
7850.899625,3270,11903.7820833333,0,0,0,1997-10-25
7623.52579166667,3154,11230.4252083333,0,0,0,1997-10-26
7617.60091666667,2857,10311.158625,0,0,0,1997-10-27
8037.91604166667,3096,10149.8474583333,0,0,0,1997-10-28
8230.866,3257,10551.472125,0,0,0,1997-10-29
8235.60025,3198,10598.4099166667,0,0,0,1997-10-30
8137.35908333333,3190,10537.070125,0,0,0,1997-10-31
8157.24579166667,3241,10433.7587083333,0,0,0,1997-11-01
8225.63291666667,3156,10740.6175,0,0,0,1997-11-02
8211.54691666667,3136,10631.766875,0,0,0,1997-11-03
8318.42975,3172,10590.0188333333,0,0,0,1997-11-04
8341.70816666667,3163,10703.37225,0,0,0,1997-11-05
8572.08966666667,3238,10800.2632083333,0,0,0,1997-11-06
8916.16545833333,3499,11275.0762083333,0,0,0,1997-11-07
9012.03779166667,3422,11785.1060833333,0,0,0,1997-11-08
8974.39433333333,3445,11715.9632083333,0,0,0,1997-11-09
8935.87766666667,3393,11522.1792916667,0,0,0,1997-11-10
9019.87520833333,3477,11446.94825,0,0,0,1997-11-11
9337.80325,3570,11782.896875,0,0,0,1997-11-12
9551.00604166667,3606,11960.9980416667,0,0,0,1997-11-13
9759.74525,3614,11829.6614583333,0,0,0,1997-11-14
10333.449375,4006,12595.7797916667,0,0,0,1997-11-15
10962.0180416667,4207,12865.2889166667,0,0,0,1997-11-16
10820.627375,4350,13343.1499166667,0,0,0,1997-11-17
10898.4099166667,4254,13215.092875,0,0,0,1997-11-18
11469.6855,4244,13636.167625,0,0,0,1997-11-19
12115.4765416667,4287,14163.479125,0,0,0,1997-11-20
12200.92075,3873,14943.5859583333,0,0,0,1997-11-21
13508.6994583333,4721,15408.6236666667,0,0,0,1997-11-22
13559.326375,3739,16226.3665,0,0,0,1997-11-23
12479.7516666667,3870,15360.0427083333,0,0,0,1997-11-24
11846.668875,4109,14642.51175,0,0,0,1997-11-25
11636.23025,4172,14137.1018333333,0,0,0,1997-11-26
12927.313125,3578,14713.3309166667,0,0,0,1997-11-27
18185.6712916667,7166,18677.2269583333,0,0,0,1997-11-28
24329.0925416667,7299,24273.98825,0,0,0,1997-11-29
22019.772875,3015,26073.2107083333,0,0,0,1997-11-30
18765.8537083333,2666,22833.2205416667,0,0,0,1997-12-01
24112.1205416667,7340,23414.705125,0,0,0,1997-12-02
25984.762375,3979,28482.0671666667,0,0,0,1997-12-03
21274.6702083333,2284,26003.69325,0,0,0,1997-12-04
17628.63975,3632,21318.494875,0,0,0,1997-12-05
16058.3150833333,4065,18983.7325416667,0,0,0,1997-12-06
15188.0311666667,4111,17841.6662916667,0,0,0,1997-12-07
15618.2499166667,3330,18712.831375,0,0,0,1997-12-08
21378.19825,7284,22728.6719166667,0,0,0,1997-12-09
27874.394375,9779,28122.8851666667,0,0,0,1997-12-10
26442.344375,4180,30343.8404583333,0,0,0,1997-12-11
21958.232625,3693,26379.380125,0,0,0,1997-12-12
19067.7819166667,4279,22565.7597916667,0,0,0,1997-12-13
16911.494125,4238,20048.4934166667,0,0,0,1997-12-14
16534.9558333333,4025,19072.183,0,0,0,1997-12-15
17332.1564583333,4315,20230.243,0,0,0,1997-12-16
23349.1229166667,7691,23018.4411666667,0,0,0,1997-12-17
23338.5930416667,3509,26701.5343333333,0,0,0,1997-12-18
20424.1271666667,3617,24017.998,0,0,0,1997-12-19
20204.8875833333,4868,22566.6980416667,0,0,0,1997-12-20
19528.0561666667,4170,22436.3025833333,0,0,0,1997-12-21
17934.7068333333,4000,21212.0085833333,0,0,0,1997-12-22
16549.7262083333,4081,19840.188,0,0,0,1997-12-23
15364.5864166667,3835,18277.746,0,0,0,1997-12-24
14375.04525,3699,17295.733375,0,0,0,1997-12-25
13740.6994166667,3712,16440.2029166667,0,0,0,1997-12-26
13384.83575,3864,15746.699875,0,0,0,1997-12-27
12965.6192916667,3774,15498.2356666667,0,0,0,1997-12-28
12543.3114166667,3803,15015.3030416667,0,0,0,1997-12-29
12343.3233333333,3958,14586.589875,0,0,0,1997-12-30
12173.1444166667,4020,14456.7595416667,0,0,0,1997-12-31
11940.1836666667,3998,14290.5606666667,0,0,0,1998-01-01
11764.9240416667,4040,14054.8931666667,0,0,0,1998-01-02
11921.6388333333,4356,13957.189,0,0,0,1998-01-03
12931.445625,5358,14975.0568333333,0,0,0,1998-01-04
16775.5629583333,6599,18319.002,0,0,0,1998-01-05
23634.3215416667,10108,23599.9015,0,0,0,1998-01-06
23972.01875,6511,26746.6030833333,0,0,0,1998-01-07
21475.6830833333,6136,24396.909125,0,0,0,1998-01-08
21027.3487916667,6647,23063.2861666667,0,0,0,1998-01-09
21082.092,5960,23286.2521666667,0,0,0,1998-01-10
20395.3926666667,5980,22715.3329166667,0,0,0,1998-01-11
22162.0935416667,7217,23968.356625,0,0,0,1998-01-12
31179.832375,12787,32078.4890416667,0,0,0,1998-01-13
39695.0827083333,13429,45545.9616666667,0,0,0,1998-01-14
